Date,Order_Demand,Year
2012-11-22,2000,2012
2012-02-06,200,2012
2012-05-01,1000,2012
2012-10-29,12,2012
2012-10-30,1588,2012
2012-12-12,224,2012
2012-10-30,92,2012
2012-10-30,27,2012
2012-10-30,740,2012
2012-10-30,72,2012
2012-12-12,144,2012
2012-12-12,80,2012
2012-03-13,40,2012
2012-03-08,2,2012
2012-03-16,1,2012
2012-08-29,3,2012
2012-08-29,1,2012
2012-10-05,700,2012
2012-11-30,100,2012
2012-05-02,1,2012
2012-05-02,1,2012
2012-07-25,1,2012
2012-05-02,500,2012
2012-01-20,600,2012
2012-07-10,600,2012
2012-10-12,2000,2012
2012-10-16,1500,2012
2012-10-16,500,2012
2012-11-14,2000,2012
2012-12-07,2000,2012
2012-12-21,200,2012
2012-12-18,700,2012
2012-03-02,20,2012
2012-06-05,30,2012
2012-06-12,30,2012
2012-02-03,550,2012
2012-02-03,160,2012
2012-02-21,10,2012
2012-02-22,10,2012
2012-06-06,40,2012
2012-07-13,10,2012
2012-07-06,100,2012
2012-12-11,20,2012
2012-09-25,400,2012
2012-01-23,130,2012
2012-06-01,50,2012
2012-06-13,40,2012
2012-06-22,100,2012
2012-12-07,40,2012
2012-04-02,10000,2012
2012-02-01,10000,2012
2012-03-09,10000,2012
2012-03-21,10000,2012
2012-08-21,10000,2012
2012-01-10,12000,2012
2012-01-26,10000,2012
2012-03-01,18000,2012
2012-03-13,10000,2012
2012-04-02,23000,2012
2012-04-18,26000,2012
2012-05-14,38000,2012
2012-06-01,12000,2012
2012-06-12,14000,2012
2012-06-29,24000,2012
2012-07-12,18000,2012
2012-07-12,3000,2012
2012-08-01,22000,2012
2012-08-01,1000,2012
2012-08-06,14000,2012
2012-08-06,11000,2012
2012-09-07,10000,2012
2012-09-03,12000,2012
2012-09-12,20000,2012
2012-10-01,12000,2012
2012-10-09,18000,2012
2012-11-01,20000,2012
2012-11-09,13000,2012
2012-12-05,17000,2012
2012-12-17,10000,2012
2012-02-21,50000,2012
2012-09-14,100000,2012
2011-12-28,1000,2011
2012-12-21,1000,2012
2012-01-24,4,2012
2012-01-30,2,2012
2012-02-16,2,2012
2012-03-06,1,2012
2012-03-22,2,2012
2012-03-26,2,2012
2012-04-12,4,2012
2012-04-11,1,2012
2012-04-11,1,2012
2012-05-16,2,2012
2012-05-30,3,2012
2012-05-30,1,2012
2012-05-30,3,2012
2012-06-25,3,2012
2012-06-28,5,2012
2012-07-06,2,2012
2012-07-06,1,2012
2012-07-31,2,2012
2012-09-06,2,2012
2012-09-06,1,2012
2012-09-24,1,2012
2012-09-24,2,2012
2012-10-01,2,2012
2012-10-19,1,2012
2012-10-23,1,2012
2012-10-23,2,2012
2012-11-05,3,2012
2012-11-19,1,2012
2012-11-19,3,2012
2012-11-28,1,2012
2012-11-28,1,2012
2012-11-28,1,2012
2012-12-04,3,2012
2012-12-04,1,2012
2012-12-19,1,2012
2012-12-19,3,2012
2012-02-06,10000,2012
2012-03-06,10000,2012
2012-03-20,10000,2012
2012-03-27,15000,2012
2012-04-24,10000,2012
2012-06-06,10000,2012
2012-07-04,10000,2012
2012-07-04,10000,2012
2012-08-22,10000,2012
2012-09-19,10000,2012
2012-10-23,10000,2012
2012-10-23,5000,2012
2012-12-11,10000,2012
2012-12-26,20000,2012
2012-12-26,10000,2012
2012-01-30,10000,2012
2012-01-30,10000,2012
2012-03-12,15000,2012
2012-03-12,15000,2012
2012-03-20,20000,2012
2012-03-27,6000,2012
2012-03-27,6000,2012
2012-04-17,12000,2012
2012-04-17,12000,2012
2012-04-23,6000,2012
2012-05-09,10000,2012
2012-05-09,10000,2012
2012-06-06,20000,2012
2012-06-06,20000,2012
2012-08-22,20000,2012
2012-08-22,25000,2012
2012-09-05,6000,2012
2012-09-05,6000,2012
2012-10-02,12000,2012
2012-10-02,12000,2012
2012-12-26,15000,2012
2012-12-26,12000,2012
2011-12-27,240,2011
2011-12-26,240,2011
2011-12-26,120,2011
2011-12-26,240,2011
2011-12-26,120,2011
2012-02-10,1000,2012
2012-03-28,1000,2012
2012-01-30,2000,2012
2012-02-10,2000,2012
2012-03-28,5000,2012
2012-03-28,2000,2012
2012-08-07,3000,2012
2012-10-24,2000,2012
2012-11-27,3000,2012
2012-02-23,3000,2012
2012-02-23,200,2012
2012-01-10,1,2012
2012-01-10,1,2012
2012-01-05,100000,2012
2012-02-21,10000,2012
2012-02-10,20000,2012
2012-02-13,20000,2012
2012-05-01,10000,2012
2012-04-27,300000,2012
2012-05-16,10000,2012
2012-05-30,12000,2012
2012-05-21,30000,2012
2012-06-11,1000,2012
2012-06-27,15000,2012
2012-07-04,1000,2012
2012-07-12,10000,2012
2012-07-02,4000,2012
2012-07-23,13000,2012
2012-07-12,300000,2012
2012-07-27,50000,2012
2012-08-23,10000,2012
2012-08-27,10000,2012
2012-08-21,50000,2012
2012-08-22,10000,2012
2012-09-06,50000,2012
2012-09-24,5000,2012
2012-10-12,50000,2012
2012-10-24,10000,2012
2012-10-29,20000,2012
2012-10-31,300000,2012
2012-11-09,1000,2012
2012-11-27,2000,2012
2012-12-19,13000,2012
2012-12-26,10000,2012
2012-12-20,100000,2012
2012-12-25,1000,2012
2012-01-30,6000,2012
2012-07-12,5000,2012
2012-09-25,3000,2012
2012-11-06,3000,2012
2012-04-10,1000,2012
2012-04-10,2000,2012
2012-06-12,2000,2012
2012-09-25,2000,2012
2012-01-16,10000,2012
2012-09-11,20000,2012
2012-03-22,10000,2012
2012-04-23,10000,2012
2012-05-21,10000,2012
2012-06-25,10000,2012
2012-04-06,147300,2012
2012-11-05,37100,2012
2012-11-06,37100,2012
2012-01-10,12000,2012
2012-10-22,19000,2012
2012-11-14,17500,2012
2012-12-14,19400,2012
2012-11-16,10500,2012
2012-03-09,12000,2012
2012-02-02,10000,2012
2012-04-13,19200,2012
2012-05-11,10500,2012
2012-08-07,10000,2012
2012-10-30,30000,2012
2012-11-07,23500,2012
2012-11-06,10000,2012
2012-11-13,12200,2012
2012-02-22,10000,2012
2012-03-06,10000,2012
2012-03-15,10000,2012
2012-04-24,10000,2012
2012-06-07,10000,2012
2012-10-02,20000,2012
2012-10-19,20000,2012
2012-11-16,10000,2012
2012-12-11,10000,2012
2012-02-15,11700,2012
2012-03-09,15900,2012
2012-07-23,20,2012
2012-08-08,30,2012
2012-01-09,115,2012
2012-04-24,45,2012
2012-01-09,20,2012
2012-04-23,20,2012
2012-02-27,4000,2012
2012-05-14,4000,2012
2012-05-14,1000,2012
2012-05-17,5000,2012
2012-06-14,3000,2012
2012-07-18,5000,2012
2012-07-23,10000,2012
2012-08-08,1000,2012
2012-08-22,3000,2012
2012-12-14,5000,2012
2012-05-07,10000,2012
2012-05-07,5000,2012
2012-05-07,10000,2012
2012-05-07,10000,2012
2012-05-21,10000,2012
2012-05-07,5000,2012
2012-01-16,20,2012
2012-01-16,20,2012
2012-01-19,50,2012
2012-01-19,50,2012
2012-01-19,100,2012
2012-01-31,3100,2012
2012-02-06,60,2012
2012-02-06,150,2012
2012-02-06,400,2012
2012-02-15,100,2012
2012-02-06,350,2012
2012-02-13,250,2012
2012-02-15,50,2012
2012-03-08,200,2012
2012-03-09,100,2012
2012-03-22,600,2012
2012-04-02,100,2012
2012-04-02,50,2012
2012-04-02,100,2012
2012-04-02,100,2012
2012-04-02,100,2012
2012-04-02,100,2012
2012-04-02,100,2012
2012-04-02,200,2012
2012-04-02,300,2012
2012-04-02,50,2012
2012-04-02,200,2012
2012-04-02,100,2012
2012-04-10,50,2012
2012-04-11,50,2012
2012-04-11,100,2012
2012-05-21,200,2012
2012-05-21,350,2012
2012-05-21,120,2012
2012-05-21,300,2012
2012-05-21,200,2012
2012-05-21,1700,2012
2012-05-21,120,2012
2012-05-21,500,2012
2012-05-21,450,2012
2012-06-04,500,2012
2012-06-04,100,2012
2012-06-27,100,2012
2012-06-27,100,2012
2012-06-27,60,2012
2012-06-27,300,2012
2012-06-27,1000,2012
2012-06-27,1200,2012
2012-06-27,100,2012
2012-06-27,200,2012
2012-06-27,300,2012
2012-07-18,300,2012
2012-07-18,500,2012
2012-07-18,500,2012
2012-07-18,500,2012
2012-07-23,500,2012
2012-07-23,100,2012
2012-07-23,200,2012
2012-07-23,100,2012
2012-07-23,200,2012
2012-08-07,150,2012
2012-08-13,500,2012
2012-08-13,500,2012
2012-08-13,500,2012
2012-08-13,500,2012
2012-08-13,500,2012
2012-08-13,500,2012
2012-08-13,500,2012
2012-08-13,500,2012
2012-08-13,500,2012
2012-09-16,500,2012
2012-09-20,1000,2012
2012-10-07,100,2012
2012-10-07,200,2012
2012-10-07,300,2012
2012-10-07,200,2012
2012-10-22,60,2012
2012-10-22,40,2012
2012-10-23,100,2012
2012-10-23,100,2012
2012-10-26,30,2012
2012-11-27,100,2012
2012-11-21,100,2012
2012-12-13,1000,2012
2012-12-13,1000,2012
2012-12-13,500,2012
2012-12-13,500,2012
2012-12-07,200,2012
2012-12-07,400,2012
2012-12-07,400,2012
2012-12-07,10,2012
2012-12-07,500,2012
2012-12-07,500,2012
2012-12-07,500,2012
2012-12-07,500,2012
2012-12-07,500,2012
2012-12-07,500,2012
2012-12-07,500,2012
2012-12-14,1000,2012
2012-12-14,1000,2012
2012-12-14,1000,2012
2012-12-14,1000,2012
2012-12-14,1000,2012
2012-12-14,1000,2012
2012-12-14,1000,2012
2012-12-14,1000,2012
2012-12-14,1000,2012
2013-01-02,250,2013
2013-01-02,200,2013
2013-01-02,50,2013
2012-01-04,20000,2012
2012-01-04,25000,2012
2012-02-14,5000,2012
2012-02-27,8000,2012
2012-03-05,8000,2012
2012-03-13,3000,2012
2012-03-12,10000,2012
2012-03-27,14000,2012
2012-04-03,10000,2012
2012-05-15,20000,2012
2012-05-17,20000,2012
2012-06-27,2150,2012
2012-05-21,33600,2012
2012-05-25,9600,2012
2012-05-25,400,2012
2012-06-21,10500,2012
2012-06-21,9500,2012
2012-06-21,3400,2012
2012-06-21,26600,2012
2012-06-21,100,2012
2012-06-21,500,2012
2012-06-21,15600,2012
2012-06-27,18300,2012
2012-06-27,42400,2012
2012-06-27,9000,2012
2012-06-27,22000,2012
2012-06-27,13900,2012
2012-07-18,10000,2012
2012-09-20,10300,2012
2012-09-20,7200,2012
2012-11-14,100,2012
2013-01-02,20000,2013
2013-01-02,50000,2013
2012-08-22,25,2012
2012-11-02,20,2012
2012-01-09,50000,2012
2012-01-09,50000,2012
2012-03-08,50000,2012
2012-03-29,15000,2012
2012-04-05,20000,2012
2012-04-20,50000,2012
2012-05-11,25000,2012
2012-05-24,60000,2012
2012-06-13,30000,2012
2012-06-13,50000,2012
2012-08-06,50000,2012
2012-08-06,50000,2012
2012-09-25,80000,2012
2012-10-10,30000,2012
2012-11-02,30000,2012
2012-11-02,30000,2012
2012-12-04,10000,2012
2012-01-09,25000,2012
2012-04-05,100000,2012
2012-04-05,20000,2012
2012-04-20,50000,2012
2012-04-20,50000,2012
2012-06-13,10000,2012
2012-06-13,200000,2012
2012-06-27,32000,2012
2012-06-27,15000,2012
2012-07-26,50000,2012
2012-07-26,10000,2012
2012-07-26,20000,2012
2012-08-06,5000,2012
2012-08-06,20000,2012
2012-08-06,50000,2012
2012-08-22,10000,2012
2012-08-30,20000,2012
2012-11-02,50000,2012
2012-11-02,100000,2012
2012-11-02,25000,2012
2012-11-02,30000,2012
2012-11-21,30000,2012
2012-01-09,10000,2012
2012-03-08,10000,2012
2012-04-05,2000,2012
2012-05-24,4000,2012
2012-06-13,5000,2012
2012-08-06,5000,2012
2012-09-25,10000,2012
2012-10-04,15000,2012
2012-01-09,10000,2012
2012-08-06,10000,2012
2012-06-28,1,2012
2012-12-20,12000,2012
2012-12-21,10000,2012
2012-01-04,28,2012
2012-02-09,586,2012
2012-03-08,154,2012
2012-03-09,60,2012
2012-03-09,200,2012
2012-03-19,14,2012
2012-04-06,486,2012
2012-04-20,212,2012
2012-04-18,194,2012
2012-03-19,94,2012
2012-04-19,200,2012
2012-04-19,200,2012
2012-04-20,85,2012
2012-04-20,15,2012
2012-05-03,200,2012
2012-04-26,100,2012
2012-05-10,750,2012
2012-05-10,600,2012
2012-05-10,100,2012
2012-05-17,100,2012
2012-06-15,200,2012
2012-06-15,100,2012
2012-06-25,100,2012
2012-07-18,50,2012
2012-07-18,100,2012
2012-07-18,200,2012
2012-07-27,200,2012
2012-08-30,200,2012
2012-11-09,60,2012
2012-11-16,100,2012
2012-11-26,100,2012
2012-11-26,100,2012
2012-01-24,2000,2012
2012-02-03,5000,2012
2012-03-06,4000,2012
2012-03-27,5000,2012
2012-04-03,2000,2012
2012-04-05,5000,2012
2012-04-17,3000,2012
2012-05-21,2000,2012
2012-05-21,3000,2012
2012-08-07,2000,2012
2012-09-04,3000,2012
2012-09-06,6000,2012
2012-10-26,8000,2012
2012-11-25,20000,2012
2012-01-03,800,2012
2012-01-09,20000,2012
2012-01-31,20000,2012
2012-03-06,8200,2012
2012-04-17,6000,2012
2012-04-20,500,2012
2012-05-21,51400,2012
2012-06-21,8000,2012
2012-06-21,800,2012
2012-06-28,1200,2012
2012-01-16,50,2012
2012-04-24,80,2012
2012-04-24,20,2012
2012-08-28,7,2012
2012-08-28,7,2012
2012-09-27,80,2012
2012-10-22,27,2012
2012-10-17,100,2012
2013-01-01,1,2013
2012-02-29,500,2012
2012-04-24,80,2012
2012-04-24,700,2012
2012-07-17,1000,2012
2012-08-28,4,2012
2012-10-17,1000,2012
2012-10-16,1800,2012
2012-10-17,60,2012
2012-01-16,500,2012
2012-01-16,100,2012
2012-07-17,150,2012
2012-08-28,1300,2012
2012-09-16,200,2012
2012-09-16,100,2012
2012-09-16,21,2012
2012-12-11,110,2012
2013-01-03,300,2013
2013-01-03,100,2013
2012-07-16,100,2012
2013-01-03,200,2013
2012-02-29,3,2012
2012-04-04,7,2012
2012-07-17,60,2012
2012-12-26,18,2012
2012-07-15,20,2012
2012-07-15,56,2012
2012-07-15,19,2012
2012-07-15,19,2012
2012-07-15,22,2012
2012-07-15,4900,2012
2012-11-13,8,2012
2012-11-13,4,2012
2012-11-13,2,2012
2012-11-13,500,2012
2012-11-26,12,2012
2012-11-26,6,2012
2012-11-26,6,2012
2012-11-26,900,2012
2012-11-26,15,2012
2012-11-26,8,2012
2012-12-10,10,2012
2012-12-10,8,2012
2012-12-07,1,2012
2012-12-07,400,2012
2012-12-12,2,2012
2012-08-07,3,2012
2012-08-07,2,2012
2012-07-03,15,2012
2012-07-04,3,2012
2012-07-03,9,2012
2012-07-03,6,2012
2012-07-03,1300,2012
2012-03-01,10,2012
2012-03-01,5,2012
2012-03-01,300,2012
2012-01-30,3000,2012
2012-01-31,1000,2012
2012-02-07,3000,2012
2012-02-07,10000,2012
2012-02-15,1000,2012
2012-02-23,3000,2012
2012-02-24,10000,2012
2012-02-29,1000,2012
2012-02-27,3000,2012
2012-03-06,2000,2012
2012-03-08,4000,2012
2012-03-09,1000,2012
2012-03-15,50000,2012
2012-03-30,8000,2012
2012-04-02,3000,2012
2012-04-03,8000,2012
2012-04-12,2000,2012
2012-04-16,3000,2012
2012-04-17,4000,2012
2012-04-23,3000,2012
2012-04-25,7000,2012
2012-05-02,10000,2012
2012-05-01,3000,2012
2012-05-08,2000,2012
2012-05-14,4000,2012
2012-05-28,3000,2012
2012-05-21,4000,2012
2012-05-28,4000,2012
2012-06-01,1000,2012
2012-06-04,4000,2012
2012-06-04,56000,2012
2012-06-21,1000,2012
2012-06-11,2000,2012
2012-06-14,1000,2012
2012-06-18,3000,2012
2012-06-20,4000,2012
2012-06-21,3000,2012
2012-06-25,6000,2012
2012-07-03,4000,2012
2012-07-09,2000,2012
2012-07-12,10000,2012
2012-07-23,8000,2012
2012-07-24,2000,2012
2012-07-30,4000,2012
2012-08-06,2000,2012
2012-08-20,7000,2012
2012-08-20,1000,2012
2012-08-24,1000,2012
2012-08-28,4000,2012
2012-08-28,2000,2012
2012-09-03,3000,2012
2012-09-10,4000,2012
2012-09-18,8000,2012
2012-09-25,7000,2012
2012-10-01,54000,2012
2012-10-03,1000,2012
2012-10-04,2000,2012
2012-10-09,3000,2012
2012-10-11,4000,2012
2012-10-16,2000,2012
2012-10-22,10000,2012
2012-10-22,8000,2012
2012-10-29,8000,2012
2012-11-05,8000,2012
2012-11-12,4000,2012
2012-11-19,1000,2012
2012-11-19,3000,2012
2012-11-27,10000,2012
2012-12-11,1000,2012
2012-12-03,5000,2012
2012-12-10,4000,2012
2012-12-19,5000,2012
2012-12-17,50000,2012
2012-12-21,6000,2012
2012-12-20,1000,2012
2012-12-25,6000,2012
2012-12-26,6000,2012
2011-06-24,85000,2011
2011-06-24,7000,2011
2012-05-23,50000,2012
2012-11-20,50000,2012
2012-01-25,3000,2012
2012-02-05,3000,2012
2012-03-05,10000,2012
2012-06-24,3000,2012
2012-07-03,6000,2012
2012-07-23,2000,2012
2012-09-07,5000,2012
2012-01-09,5000,2012
2012-01-09,30000,2012
2012-01-17,10000,2012
2012-01-25,5000,2012
2012-02-06,5000,2012
2012-02-20,5000,2012
2012-02-26,5000,2012
2012-03-04,10000,2012
2012-03-05,20000,2012
2012-03-05,5000,2012
2012-03-05,20000,2012
2012-03-23,3000,2012
2012-04-05,5000,2012
2012-04-05,30000,2012
2012-05-14,5000,2012
2012-05-15,30000,2012
2012-05-18,5000,2012
2012-05-18,6000,2012
2012-05-22,5000,2012
2012-05-23,5000,2012
2012-06-05,20000,2012
2012-06-05,10000,2012
2012-06-05,5000,2012
2012-06-07,20000,2012
2012-06-17,5000,2012
2012-06-17,20000,2012
2012-06-17,10000,2012
2012-06-17,4000,2012
2012-06-22,9000,2012
2012-07-06,10000,2012
2012-07-23,20000,2012
2012-07-23,20000,2012
2012-07-25,100000,2012
2012-07-25,50000,2012
2012-07-25,30000,2012
2012-07-31,15000,2012
2012-07-31,40000,2012
2012-08-06,30000,2012
2012-08-24,50000,2012
2012-08-28,6000,2012
2012-09-12,5000,2012
2012-09-20,5000,2012
2012-09-20,40000,2012
2012-10-07,5000,2012
2012-10-12,10000,2012
2012-10-12,10000,2012
2012-10-18,50000,2012
2012-10-18,10000,2012
2012-10-28,20000,2012
2012-10-23,50000,2012
2012-10-24,10000,2012
2012-11-04,10000,2012
2012-11-01,10000,2012
2012-11-06,10000,2012
2012-12-02,10000,2012
2012-12-02,10000,2012
2012-12-02,20000,2012
2012-12-02,2000,2012
2012-12-02,10000,2012
2012-12-07,20000,2012
2012-12-07,5000,2012
2012-12-07,10000,2012
2012-12-16,20000,2012
2012-12-14,20000,2012
2013-01-01,20000,2013
2012-04-04,20000,2012
2012-05-14,10000,2012
2012-05-31,10000,2012
2012-06-21,10000,2012
2012-07-03,5000,2012
2012-07-11,5000,2012
2012-08-23,10000,2012
2012-10-03,20000,2012
2012-10-17,5000,2012
2012-11-06,15000,2012
2012-11-22,15000,2012
2012-12-06,15000,2012
2012-09-23,48,2012
2012-10-18,20,2012
2012-11-14,100,2012
2012-12-10,36,2012
2012-02-08,10,2012
2012-02-08,10,2012
2012-03-13,10,2012
2012-03-20,3,2012
2012-03-13,13,2012
2012-04-10,4,2012
2012-04-10,2,2012
2012-04-10,6,2012
2012-08-28,2,2012
2012-08-29,34,2012
2012-08-29,20,2012
2012-08-29,19,2012
2012-09-05,31,2012
2012-09-04,48,2012
2012-08-30,17,2012
2012-09-23,30,2012
2012-09-23,50,2012
2012-09-23,8,2012
2012-10-08,30,2012
2012-10-08,40,2012
2012-10-08,16,2012
2012-10-08,40,2012
2012-10-08,40,2012
2012-10-15,2,2012
2012-10-15,2,2012
2012-10-16,48,2012
2012-10-18,150,2012
2012-10-18,10,2012
2012-11-05,80,2012
2012-11-05,60,2012
2012-11-05,20,2012
2012-11-13,10,2012
2012-11-13,10,2012
2012-11-14,18,2012
2012-11-14,11,2012
2012-11-14,1,2012
2012-12-10,24,2012
2012-12-10,24,2012
2012-12-19,6,2012
2012-12-19,6,2012
2012-12-19,4,2012
2012-05-30,432,2012
2012-03-12,2,2012
2012-11-28,300,2012
2012-12-10,800,2012
2012-08-03,150,2012
2012-10-26,200,2012
2012-12-10,700,2012
2012-05-31,120,2012
2012-07-10,30,2012
2012-07-16,50,2012
2012-08-29,50,2012
2012-09-04,30,2012
2012-10-08,18,2012
2012-11-05,80,2012
2012-11-22,38,2012
2012-11-22,22,2012
2012-12-10,14,2012
2012-08-09,5,2012
2012-09-14,7,2012
2012-11-12,3,2012
2012-07-24,180,2012
2012-09-13,2000,2012
2012-11-29,5000,2012
2012-04-13,13000,2012
2012-04-19,46000,2012
2012-04-27,2000,2012
2012-01-04,1000,2012
2012-02-05,20000,2012
2012-02-05,20000,2012
2012-02-15,3000,2012
2012-02-15,50000,2012
2012-03-04,30000,2012
2012-03-22,30000,2012
2012-03-08,50000,2012
2012-03-08,10000,2012
2012-04-17,1000,2012
2012-04-17,4000,2012
2012-04-12,150000,2012
2012-05-15,20000,2012
2012-05-20,1500,2012
2012-05-20,50000,2012
2012-05-20,10000,2012
2012-05-21,25000,2012
2012-05-21,25000,2012
2012-06-03,5000,2012
2012-06-06,50000,2012
2012-06-20,10000,2012
2012-06-12,11000,2012
2012-06-18,1000,2012
2012-06-26,10000,2012
2012-07-19,20000,2012
2012-07-19,10000,2012
2012-07-26,100000,2012
2012-07-26,20000,2012
2012-08-02,20000,2012
2012-08-09,20000,2012
2012-09-13,5000,2012
2012-09-26,15000,2012
2012-09-26,20000,2012
2012-10-11,20000,2012
2012-10-12,49000,2012
2012-10-16,1000,2012
2012-09-20,2000,2012
2012-09-27,100000,2012
2012-09-27,10000,2012
2012-10-19,3000,2012
2012-10-24,2000,2012
2012-10-17,50000,2012
2012-10-17,49000,2012
2012-10-24,1000,2012
2012-10-17,10000,2012
2012-10-25,2000,2012
2012-11-01,20000,2012
2012-11-29,10000,2012
2012-11-23,58000,2012
2012-11-29,42000,2012
2012-12-20,20000,2012
2012-12-18,40,2012
2012-01-04,1,2012
2012-01-12,4,2012
2012-01-04,500,2012
2012-01-12,9500,2012
2012-01-18,1000,2012
2012-07-12,67600,2012
2012-04-12,70000,2012
2012-05-17,20000,2012
2012-05-20,50000,2012
2012-06-03,70000,2012
2012-07-06,2400,2012
2012-09-13,140000,2012
2012-10-17,26400,2012
2012-10-24,43600,2012
2012-04-12,5,2012
2012-06-03,30000,2012
2012-06-03,10000,2012
2012-06-04,40000,2012
2012-07-12,40000,2012
2012-06-06,40000,2012
2012-07-18,20000,2012
2012-07-04,36000,2012
2012-07-04,26000,2012
2012-06-26,40000,2012
2012-07-06,50000,2012
2012-07-12,93000,2012
2012-08-01,17800,2012
2012-08-07,2000,2012
2012-08-20,200,2012
2012-08-20,10000,2012
2012-10-12,5,2012
2012-10-17,210000,2012
2012-12-20,2000,2012
2012-12-18,5000,2012
2012-04-12,200,2012
2012-11-08,30000,2012
2012-11-08,7000,2012
2012-10-19,800,2012
2012-11-08,6000,2012
2012-11-08,6000,2012
2012-11-08,6000,2012
2012-11-08,3000,2012
2012-11-08,3000,2012
2012-11-08,3000,2012
2012-02-03,5,2012
2012-06-20,13,2012
2012-02-23,10,2012
2012-02-23,20,2012
2012-05-25,20,2012
2012-05-25,20,2012
2012-07-04,15,2012
2012-02-06,5,2012
2012-07-12,3,2012
2012-07-26,2000,2012
2012-10-16,1000,2012
2012-10-25,1000,2012
2012-03-13,1000,2012
2012-06-06,20000,2012
2012-11-18,4000,2012
2012-01-03,1500,2012
2012-02-19,200,2012
2012-02-18,200,2012
2012-02-18,1500,2012
2012-03-08,6,2012
2012-02-10,4,2012
2012-04-10,10,2012
2012-05-25,10,2012
2012-04-02,5000,2012
2012-05-03,15000,2012
2012-06-26,5000,2012
2012-04-12,1000,2012
2012-05-25,1000,2012
2012-07-06,3000,2012
2012-11-23,1000,2012
2012-12-28,1000,2012
2012-05-25,1000,2012
2012-07-06,2000,2012
2012-10-25,1000,2012
2012-12-07,3000,2012
2012-12-28,1000,2012
2012-02-03,3000,2012
2012-02-03,200000,2012
2012-04-16,250000,2012
2012-05-14,4000,2012
2012-06-22,150000,2012
2012-05-25,5000,2012
2012-07-27,5000,2012
2012-08-31,200000,2012
2012-08-20,9000,2012
2012-11-07,11000,2012
2012-01-18,2000,2012
2012-02-08,2000,2012
2012-03-08,2000,2012
2012-03-28,1000,2012
2012-04-05,5000,2012
2012-04-27,2000,2012
2012-05-17,5000,2012
2012-06-14,1000,2012
2012-06-15,10000,2012
2012-07-13,2000,2012
2012-07-19,2000,2012
2012-08-13,1000,2012
2012-11-13,2000,2012
2012-02-08,3000,2012
2012-02-10,20000,2012
2012-02-17,5000,2012
2012-03-08,1000,2012
2012-03-08,6000,2012
2012-04-11,11000,2012
2012-04-27,4000,2012
2012-05-02,4000,2012
2012-05-16,8000,2012
2012-06-28,10000,2012
2012-07-02,1000,2012
2012-07-13,4000,2012
2012-07-23,1000,2012
2012-07-24,5000,2012
2012-08-01,10000,2012
2012-08-06,1000,2012
2012-08-06,2000,2012
2012-08-13,3000,2012
2012-08-21,2000,2012
2012-08-22,1000,2012
2012-09-03,3000,2012
2012-09-10,10000,2012
2012-09-12,3000,2012
2012-10-10,1000,2012
2012-10-10,3000,2012
2012-10-11,10000,2012
2012-10-16,5000,2012
2012-10-23,10000,2012
2012-11-09,11000,2012
2012-11-19,5000,2012
2012-11-26,5000,2012
2012-12-12,1000,2012
2012-12-19,3000,2012
2012-03-01,5500,2012
2012-09-03,2000,2012
2012-11-12,2000,2012
2012-11-12,5000,2012
2012-11-29,500,2012
2012-11-29,500,2012
2012-01-12,20000,2012
2012-01-12,5000,2012
2012-08-03,10000,2012
2012-08-03,2500,2012
2012-08-30,20000,2012
2012-08-29,5000,2012
2012-01-31,1000,2012
2012-01-31,500,2012
2012-01-31,1000,2012
2012-01-31,1500,2012
2012-01-31,1000,2012
2012-01-31,1000,2012
2012-08-03,1000,2012
2012-04-03,120,2012
2012-04-03,120,2012
2012-04-03,42,2012
2012-04-03,72,2012
2012-06-18,5,2012
2012-07-02,5,2012
2012-07-28,15,2012
2012-02-27,60,2012
2012-03-06,312,2012
2012-03-08,324,2012
2012-02-14,1000,2012
2012-02-16,300,2012
2012-02-16,1000,2012
2012-02-23,500,2012
2012-03-15,500,2012
2012-03-15,1000,2012
2012-03-15,300,2012
2012-03-27,500,2012
2012-04-10,1000,2012
2012-04-16,500,2012
2012-04-18,2600,2012
2012-04-23,500,2012
2012-04-24,1000,2012
2012-05-02,300,2012
2012-06-14,1000,2012
2012-06-25,144,2012
2012-07-09,1021,2012
2012-07-09,179,2012
2012-01-16,25,2012
2012-02-21,20,2012
2012-07-11,50,2012
2012-01-17,30,2012
2012-02-01,50,2012
2012-02-07,30,2012
2012-02-21,30,2012
2012-02-21,20,2012
2012-02-23,50,2012
2012-03-13,30,2012
2012-03-13,20,2012
2012-03-15,50,2012
2012-04-11,500,2012
2012-04-11,25,2012
2012-04-16,80,2012
2012-04-16,10,2012
2012-04-16,50,2012
2012-04-18,50,2012
2012-04-23,100,2012
2012-04-24,20,2012
2012-04-25,500,2012
2012-05-15,100,2012
2012-05-31,50,2012
2012-05-30,500,2012
2012-07-11,50,2012
2012-06-14,40,2012
2012-06-25,100,2012
2012-06-27,39,2012
2012-07-10,20,2012
2012-07-09,70,2012
2012-07-28,400,2012
2012-08-07,100,2012
2012-11-22,200,2012
2012-05-23,3,2012
2012-01-18,2,2012
2012-01-19,2,2012
2012-03-28,3,2012
2012-03-28,3,2012
2012-04-11,4,2012
2012-04-24,1,2012
2012-05-02,2,2012
2012-07-03,1,2012
2012-03-12,40,2012
2012-02-29,600,2012
2012-03-02,200,2012
2012-03-07,90,2012
2012-03-12,30,2012
2012-04-18,100,2012
2012-04-25,2000,2012
2012-05-02,1500,2012
2012-05-14,90,2012
